DEPTH,CARB_FLAG,COAL_FLAG,DT,GR,NPHI,RD,RHOB,ROP5_RM,RS,RT,SAND_FLAG,depth_m,OBG,OBG_inc,NCL,Mud,PP-3,PP-2.5,PP-2
2760.4212,,,73.1269989,16.6112995,0.14489999,1.52999997,2.34910011,10.5916004,1.78069996,1.62989997,,2760.4212,0.5088553797255031,7333.108102212289,92.07436544445467,3920.4606050879997,521.1121251313707,1262.3365430964868,1922.9071204492138
2763.4692,,,75.8482971,19.0188007,0.06419999,5.0999999,2.45749998,4.52260017,5.74069976,5.60500001,,2763.4692,0.532336651032857,7343.216866559744,91.954438686251,3924.789496608,1251.959551156816,1811.0723781672486,2318.864576752231
2764.0788,,,79.9608993,19.7108993,0.0709,5.30000019,2.35360002,4.47189998,4.98950004,4.75600004,,2764.0788,0.5098301374218791,7345.289567750006,91.93045575106113,3925.655274911999,2148.6225058070168,2498.724788949571,2825.2404910776777
2764.2312,,,72.2802963,22.6298999,0.0746,5.1999998,2.2952001,4.61819982,4.53879976,4.71369981,,2764.2312,0.49717971297166746,7345.786747462978,91.92446014312047,3925.871719488,311.0344979152942,1107.8175614703296,1814.353914430977
2773.0704,,,73.0943984,20.3127994,0.0723,5.17000007,2.32719993,3.96409988,5.04820013,5.55210018,,2773.0704,0.5041114250670712,7375.904113290867,91.57680101896813,3938.425504896,615.9441788328477,1336.5091055710836,1980.2667999175037
2773.5276,,,74.9365005,30.0328998,0.0768,4.7800002,2.37549996,4.84549999,3.87030005,3.7788999,,2773.5276,0.514574040092194,7377.445322699816,91.55882325683697,3939.0748386239993,1105.921829762271,1703.7023711649363,2244.504480439895
2773.68,,,72.1485977,32.7411994,0.08089999,4.78999996,2.3571999,5.36329984,3.54830002,3.43829989,,2773.68,0.5106099331813567,7377.955932632997,91.55283077014539,3939.2912831999997,351.7403375828726,1140.614321839179,1840.916847588741
2773.9848,,,74.6391983,29.4309997,0.0851,4.86000013,2.40980005,6.16870021,3.3966999,3.3196001,,2773.9848,0.5220040279617058,7378.982697941819,91.54084594779034,3939.724172352,1034.3178018821109,1649.9050119209269,2205.765251446499
2775.0516,,,71.0631027,21.8173999,0.07649999,4.96000003,2.37089991,5.06349992,6.35330009,5.93669986,,2775.0516,0.5135775903540403,7382.616234057328,91.4989006553437,3941.239284384,36.67621916560711,908.7827833933898,1677.3532640393096
2775.204,,,72.3174972,22.9309005,0.0736,5.21000003,2.41540002,4.83319997,6.60610008,5.93130016,,2775.204,0.5232170775242472,7383.1394511348535,91.49290867207935,3941.45572896,413.6157526929346,1186.8588662731427,1874.3134900555642
2775.3564,,,73.0484008,26.7527008,0.0766,5.17000007,2.40070009,4.57060003,6.24560022,6.0939002,,2775.3564,0.5200328205271759,7383.65948395538,91.48691673915775,3941.6721735359997,621.9874647547695,1341.6700461109249,1984.7527840501416
2775.5088,,,84.022499,27.5652008,0.081,5.11999988,2.39689993,4.32490015,5.98169994,6.01970005,,2775.5088,0.5192096406841433,7384.1786935960645,91.48092485657888,3941.888618112,2941.424126975936,3126.382731709801,3303.6412294600123
2775.6612,,,80.310501,32.1694984,0.0847,5.0999999,2.37730002,4.14870023,5.35389995,4.96220016,,2775.6612,0.5149639639659911,7384.69365756003,91.47493302434272,3942.1050626879996,2297.545095973399,2618.084553433464,2918.426931420634
2776.8804,,,72.5578002,27.7458,0.0653,4.71999979,2.4677999,4.22209978,4.95450019,6.0078001,,2776.8804,0.5345677903872127,7388.962770044724,91.42700017879167,3943.836619296,496.4716055479839,1248.7837051655615,1918.9813005025462
2777.0328,,,72.3422012,33.7644004,0.08309999,4.84000015,2.43000006,4.28340005,4.47669982,4.69829988,,2777.0328,0.5263796966338292,7389.489149741357,91.42100879964006,3944.0530638719997,435.93136058349955,1203.9163406118023,1887.0812979362308
2777.1852,,,71.3871994,36.0816001,0.093,5.28999996,2.41939997,4.41039991,3.615,3.28329992,,2777.1852,0.5240835353084295,7390.013233276666,91.41501747083119,3944.269508447999,154.41272810755981,995.9639503260323,1739.6368472954173
2791.206,,,71.2341995,22.5396995,0.08839999,3.88000011,2.34109997,8.12860012,3.79909992,3.88509988,,2791.206,0.5071224121690215,7437.084075760245,90.86403058659819,3964.18240944,229.2822994958533,1055.1676905645536,1786.4213616785173
2792.2728,,,71.1054,23.9239006,0.0921,3.57999992,2.30649995,8.04249954,3.55170011,3.42140007,,2792.2728,0.4996274543165824,7440.583135890378,90.82212511524828,3965.697521472,199.42986212172036,1033.458054904042,1771.423783593027
2792.4252,,,71.2363967,24.1044998,0.09109999,3.56999993,2.30170011,8.01420021,3.35759997,3.31990003,,2792.4252,0.49858772663727907,7441.081723617015,90.81613882071206,3965.9139660479996,240.6416062622011,1063.9043265786759,1793.0392580910584
2792.5776,,,71.916397,23.5025997,0.09329999,3.50999999,2.33080005,8.04059982,3.26889991,3.2328999,,2792.5776,0.5048912728146658,7441.58661488983,90.81015257651855,3966.130410624,444.27407063372084,1214.5985890805614,1900.1191402946588
2792.73,,,72.2702026,22.5998001,0.09399999,3.30999994,2.27139997,8.07769966,3.19490003,3.25799989,,2792.73,0.4920241965519494,7442.078639086382,90.80416638266779,3966.3468551999995,547.8486685061098,1291.5490199986225,1955.0242825152382
2793.492,,,72.0271987,21.1252994,0.0929,3.25999999,2.34019994,8.30000019,3.21449995,3.19589996,,2793.492,0.5069274502321229,7444.593650927389,90.77423616855482,3967.4290780799997,484.3653917679403,1244.6114451346157,1921.817971615229
2793.6444,,,76.393402,22.3290004,0.09709999,3.24,2.39969992,8.77070045,3.08130002,2.97519993,,2793.6444,0.5198161665484998,7445.113467093937,90.76825027676043,3967.645522656,1612.0396257251432,2093.824322025501,2535.8158492521134
2793.7968,,,74.4044036,24.8267002,0.101,3.42000007,2.40240001,8.93389987,2.97959995,2.80629992,,2793.7968,0.5204010523591956,7445.633868146297,90.76226443530874,3967.8619672319996,1132.8467759710938,1729.9552530725941,2270.5849469963114
2793.9492,,,72.3731994,27.0235004,0.09889999,3.35999989,2.32870006,9.09020042,3.02029991,2.94790005,,2793.9492,0.5044363789579414,7446.138304525254,90.7562786441998,3968.078411808,587.5650721253423,1321.4452817282527,1976.7989313897224
2794.5588,,,76.5393981,25.0373992,0.08649999,3.22000002,2.26480007,9.29170036,3.34109997,3.2558999,,2794.5588,0.49059454499884886,7448.107744404966,90.73233598319123,3968.9441901119994,1652.406449104482,2124.9728794529674,2559.0074704754024
2794.7112,,,75.0438003,26.6322994,0.09099999,3.24,2.26519989,9.50749969,3.31329989,3.21099996,,2794.7112,0.49068115286926517,7448.598425557835,90.7263504437959,3969.1606346880003,1300.158375742687,1856.7468978654497,2362.950154709728
2794.8636,,,75.0719985,27.1438999,0.09539999,3.27999997,2.26670002,9.64780044,3.20709991,3.12190008,,2794.8636,0.49100610676013523,7449.089431664595,90.7203649547433,3969.377079264,1308.3060390955834,1862.967990882179,2367.530491004024
2795.6256,,,71.5780029,19.8313007,0.0882,2.88000011,2.27579998,9.19569969,3.3104,3.26589989,,2795.6256,0.49297731419466495,7451.5859009905935,90.69043826462122,3970.459302143999,371.05881137843426,1161.2385622958354,1863.2350422706095
2795.778,,,72.612297,20.3428993,0.0935,2.78999996,2.27609992,9.11110019,3.15499997,3.09489989,,2795.778,0.4930422863437638,7452.078943276937,90.68445307762498,3970.6757467199996,670.6328786766744,1383.8636504846263,2022.0811981206416
2795.9304,,,72.3270034,20.6438007,0.10019999,2.75999999,2.23040008,9.16170024,2.93239998,2.80509996,,2795.9304,0.48314291707567636,7452.562086194013,90.67846794097146,3970.892191296,591.3839083633602,1324.8712318371945,1979.9458337998503
2796.0828,,,73.5369033,20.4330997,0.10429999,2.76999998,2.27990007,9.57520008,2.71749997,2.64269995,,2796.0828,0.49386546402062487,7453.055951658033,90.67248285466067,3971.1086358719995,925.768969805421,1574.8117761139465,2159.31680959403
2796.9972,,,70.7711029,23.9239006,0.10369999,2.54999995,2.27270007,10.571,2.47110009,2.5,,2796.9972,0.4923058205135528,7456.031794812454,90.63657339399325,3972.407303327999,138.34396468789146,989.817081388428,1742.214303449252
2797.1496,,,75.3171997,26.0305004,0.10409999,2.40000009,2.24710011,10.6794996,2.51760005,2.52579998,,2797.1496,0.4867604300419829,7456.5185552424955,90.63058866008153,3972.6237479039996,1386.263458430567,1922.8056449033547,2411.9235447071687
2797.302,,,71.7580032,23.8337001,0.11089999,2.42000007,2.2887001,10.7320003,2.55340003,2.38560009,,2797.302,0.4957717014722275,7457.014326943968,90.62460397651256,3972.84019248,438.79102682074245,1211.9158094845125,1899.8734630889376
2797.6068,,,70.7539978,23.6229991,0.1155,2.32999992,2.34089994,11.2581996,2.45070004,2.43059992,,2797.6068,0.5070790822397548,7458.028160206544,90.6126347604028,3973.273081632,138.4578919826463,990.0775202103014,1742.6126442108261
2797.7592,,,71.3486022,23.021099,0.11749999,2.07999992,2.25430011,11.2994003,2.40050005,2.44320011,,2797.7592,0.48832007354905504,7458.516480280094,90.606650227862,3973.4895262079995,321.28211985677626,1125.0328132763507,1838.2701307089083
2798.064,,,70.5796966,24.3451995,0.1348,2.10999989,2.18889999,11.3675003,2.13750004,2.04259991,,2798.064,0.47415328569909254,7459.468967558227,90.59468131380862,3973.9224153599994,88.24459503768048,953.2575172360866,1716.7612032810466
2798.2164,,,71.5967025,26.3614997,0.1384,2.21000003,2.24419999,11.6950998,2.03349995,1.88890004,,2798.2164,0.48613221430202047,7459.955099772529,90.58869693229602,3974.1388599359993,399.25988734603743,1182.8851429520282,1879.5404157519588
2798.3688,,,77.0802993,26.9633007,0.1324,2.22000002,2.24640011,11.9700002,1.98880004,1.91859996,,2798.3688,0.486608798034351,7460.441708570563,90.58271260112609,3974.355304512,1802.6893284755033,2241.373518734573,2646.0435270615553
2798.5212,,,74.3936996,26.0606002,0.13199999,2.25999999,2.25060009,12.1372995,1.96759998,1.91059994,,2798.5212,0.4875185857477999,7460.929227156311,90.57672832029894,3974.5717490879997,1168.572512290195,1758.3267499347921,2292.8059806812535
2798.6736,,,79.6412963,27.2642993,0.13289999,2.28999996,2.22119998,12.8203001,2.00449991,1.93420004,,2798.6736,0.48115001759936904,7461.41037717391,90.57074408981451,3974.788193664,2333.342851381928,2652.696603559486,2952.1623923830257
2798.826,,,76.6766967,26.8430004,0.1367,2.3499999,2.2104001,13.1704998,2.06730008,1.98090004,,2798.826,0.47881057833281954,7461.889187752243,90.56475990967282,3975.0046382399996,1716.4252367326872,2175.280303972336,2597.4894232909046
2798.9784,,,75.8621978,29.0398006,0.12899999,2.49,2.22530007,13.4741001,2.13989996,2.02719998,,2798.9784,0.48203816742532873,7462.371225919668,90.55877577987384,3975.2210828159996,1530.577859675731,2033.2010740302476,2493.235128579281
2799.1308,,,70.3600006,26.6322994,0.12189999,2.81999993,2.23740005,13.5127,2.28970003,2.11490011,,2799.1308,0.48465923065348177,7462.855885150322,90.55279170041757,3975.4375273919995,28.69290879743039,909.7969622100127,1686.4717267558408
2799.2832,,,71.6785964,25.5489997,0.1105,2.75999999,2.25390005,13.8990001,2.59310007,2.54430007,,2799.2832,0.48823341369052176,7463.344118564012,90.54680767130405,3975.6539719679995,432.8014683610136,1208.0602686786497,1897.8311860015665
2799.7404,,,75.2861022,25.5489997,0.08709999,2.85999989,2.29550004,12.6759996,3.47909998,3.34319996,,2799.7404,0.4972446851207662,7464.831953534434,90.52885588601984,3976.3033056959994,1399.4388905664673,1933.5876495239118,2420.6966051687295
2799.8928,,,76.9742965,26.8731002,0.086,2.96000003,2.33859992,12.0595998,3.47970008,3.23709988,,2799.8928,0.5065808584537638,7465.3385343928885,90.52287205827723,3976.519750272,1790.987484190142,2232.8305183428656,2640.2686901418037
2800.0452,,,71.1276016,26.1508007,0.0886,3.22000002,2.33380007,11.5122995,3.33229994,3.11980009,,2800.0452,0.5055411286082889,7465.844075521497,90.51688828087732,3976.7361948479997,274.85298273872013,1091.3895790191273,1815.2084950156068
2800.8072,,,71.0171966,20.583599,0.0877,3.29999995,2.25830006,10.0305995,3.37770009,3.42549991,,2800.8072,0.48918653133323736,7468.360040477979,90.48697014901877,3977.8184177279995,247.97450927177397,1071.7610346270967,1801.5603017641397
2800.9596,,,73.2136001,22.8104991,0.0859,3.44000005,2.26769995,9.92469978,3.37199997,3.29769992,,2800.9596,0.4912227087506944,7468.851263186731,90.48098667367522,3978.034862304,879.7876112055055,1541.7694711050663,2137.244160034391
2801.112,,,73.4051971,25.1277008,0.09049999,3.52999997,2.30949997,9.86470031,3.34470009,3.28500008,,2801.112,0.5002773101102055,7469.35154049684,90.47500324867443,3978.2513068799994,932.5136803759251,1581.3649300560828,2165.8107358166453
2801.2644,,,73.4051971,26.6322994,0.0864,3.65000009,2.42779994,10.1415004,3.3749001,3.30489993,,2801.2644,0.5259031129014988,7469.877443609742,90.46901987401635,3978.467751456,933.7570736905927,1582.3424216633548,2166.568037899696
2801.4168,,,75.6141967,24.9169998,0.08179999,3.72000002,2.40560007,10.8131999,3.46989989,3.39079999,,2801.4168,0.5210942402482569,7470.39853784999,90.463036549701,3978.684196032,1491.2111684436331,2003.912367806004,2472.6506498708504
2801.5692,,,72.1789016,23.3220996,0.075,3.68000006,2.39019989,10.9729003,3.63269996,3.6019001,,2801.5692,0.5177582970892651,7470.916296147079,90.45705327572838,3978.900640608,597.4994345314062,1331.0827082788055,1986.3724010669011
2802.3312,,,75.1800003,21.9979991,0.0727,3.50999999,2.31439995,9.66880035,3.86409997,3.77250003,,2802.3312,0.5013387298312864,7473.525514692945,90.42713766100614,3979.982863488,1394.1995155485274,1930.3682231956227,2419.2493066718125
2802.4836,,,83.7537994,22.8104991,0.0737,3.45000004,2.26250004,9.55830001,3.82870006,3.75570011,,2802.4836,0.49009631904668627,7474.0156110119915,90.42115468908987,3980.1993080639995,3077.6210608532447,3242.812286910854,3401.796576612983
2802.636,,,74.7256011,21.4262008,0.0749,3.32999992,2.34789991,9.16860008,3.75399994,3.67260003,,2802.636,0.5085953958175603,7474.524206407808,90.41517176751633,3980.4157526399995,1285.0741297659406,1847.6641113583446,2359.117484129458
2802.7884,,,73.1697006,23.8637008,0.0806,3.07999992,2.32789993,9.05830001,3.60960006,3.67619991,,2802.7884,0.5042630570747033,7475.0284694648835,90.40918889628551,3980.632197216,883.0460796544139,1544.7458507250194,2140.0245421957015
2802.9408,,,76.5814971,24.2549991,0.08929999,2.98000001,2.28049993,8.69939994,3.36840009,3.34450006,,2802.9408,0.49399540398647934,7475.522464868869,90.40320607539743,3980.8486417919994,1726.5981871643571,2184.2929743081413,2605.548854265234
2803.0932,,,76.2384033,24.8568,0.10199999,2.95000004,2.25939989,8.72949981,3.00880002,3.00789999,,2803.0932,0.48942477337745716,7476.011889642246,90.39722330485209,3981.065086368,1649.824278444862,2125.518693727381,2562.3737869983534
2803.2456,,,73.5320968,26.0305004,0.11039999,2.88000011,2.27710008,8.76420021,2.70530009,2.67919993,,2803.2456,0.49325893815626826,7476.505148580403,90.39124058464944,3981.2815309439998,983.8377397250224,1620.5403413218064,2194.8047834762638
2803.5504,,,72.5554962,26.4216995,0.1115,2.75999999,2.30920004,9.53540039,2.57259988,2.60489988,,2803.5504,0.5002123401272781,7477.515732613834,90.37927529527235,3981.7144200959997,720.6956435099537,1423.5063977577747,2053.21427968213
2803.7028,,,73.1520996,26.7527008,0.1066,2.67000007,2.27329993,10.0094995,2.6559,2.67400002,,2803.7028,0.4924357604794072,7478.008168374314,90.3732927260979,3981.9308646719996,885.9511095315065,1547.1941871638055,2142.1085901785054
2803.8552,,,73.4453964,27.7758998,0.0992,2.55999994,2.23160004,10.0485,2.66610002,2.7183001,,2803.8552,0.4834028489955022,7478.491571223309,90.36731020726617,3982.1473092479996,965.8898796749736,1607.23405131262,2185.4203075771575
2804.0076,,,74.5448989,28.0767993,0.107,2.33999991,2.25099992,10.2700004,2.64089989,2.85730004,,2804.0076,0.4876051957843877,7478.979176419093,90.36132773877718,3982.3637538239996,1251.075462462646,1822.3259882804186,2341.178921226645
2804.16,,,72.4937973,27.0536003,0.1158,2.30999994,2.27940011,10.6122999,2.57969999,2.56660008,,2804.16,0.493757164108431,7479.472933583202,90.35534532063089,3982.5801984,708.6522302484236,1414.6962628008714,2047.1158120381142
2804.3124,,,75.2180023,27.5351009,0.12669999,2.3499999,2.25259995,11.0038003,2.45689988,2.30559992,,2804.3124,0.48795178972891834,7479.9608853729305,90.34936295282735,3982.7966429759995,1419.2170464255769,1949.97174105045,2434.2469022464247
2804.7696,,,77.5852966,24.3451995,0.1247,2.16000008,2.22799992,12.4906997,2.21930003,2.22390007,,2804.7696,0.4826230012479077,7481.405721749518,90.33141615147308,3983.445976704,1960.720444818402,2365.019832030838,2739.710939419141
2804.922,,,79.8397979,24.2549991,0.134,2.07999992,2.19950008,12.4939002,2.16260004,2.15359997,,2804.922,0.4764494470244923,7481.882171196543,90.32543398504043,3983.6624212799998,2416.4212269551927,2719.506431010769,3004.456929868028
2805.0744,,,79.4726028,27.9563999,0.14429999,2.10999989,2.24699997,12.5675001,2.0992999,1.98940002,,2805.0744,0.48673873800020545,7482.368909934543,90.31945186895051,3983.8788658559997,2346.9933273051884,2665.217649286701,2963.722533522874
2805.2268,,,82.8995971,27.7458,0.1465,2.0999999,2.2407999,12.6416997,2.03290009,1.95239996,,2805.2268,0.4853956964836927,7482.854305631026,90.31346980320333,3984.0953104319997,2958.940179123353,3148.6009068021713,3330.3102917680735
2805.3792,,,81.1784973,29.9426002,0.1411,2.0999999,2.24670004,13.1300001,1.99590003,1.93710005,,2805.3792,0.48667376801727813,7483.340979399044,90.30748778779888,3984.3117550079996,2666.1282029100266,2916.0944661260974,3153.0899232670945
2805.5316,,,80.9364013,28.7388,0.14339999,2.1400001,2.23329997,13.8732004,2.00390005,1.92649996,,2805.5316,0.4837710829936935,7483.824750482037,90.30150582273714,3984.528199583999,2623.849528057619,2882.758316192924,3127.8740791571563
2805.684,,,76.4943008,30.1532001,0.1455,2.16000008,2.2880001,14.7193002,2.0288999,1.95879995,,2805.684,0.49562006946459547,7484.3203705515025,90.29552390801813,3984.74464416,1728.2403318537245,2186.365521700628,2608.0286248216253
2805.8364,,,74.7647018,31.9587993,0.1463,2.11999988,2.33189988,15.3788003,2.08380007,2.01679992,,2805.8364,0.5051295148588856,7484.825500066361,90.28954204364184,3984.961088736,1320.6676145005486,1875.5944219668036,2380.56407918456
2805.9888,,,76.4623031,30.1532001,0.1403,2.0999999,2.3276,15.7390003,2.13299989,2.04200005,,2805.9888,0.504198087091776,7485.329698153453,90.28356022960828,3985.177533312,1723.361861615982,2182.713685491619,2605.4453642911467
2806.1412,,,71.4204025,29.9727001,0.13369999,2.19000005,2.28349995,16.1250991,2.18969988,2.05150008,,2806.1412,0.4946452597801024,7485.824343413233,90.27757846591746,3985.393977888,416.2337097620157,1197.7819270699556,1892.9294392126294
2806.2936,,,75.5727996,26.6623992,0.1287,2.15000009,2.27430009,16.2243003,2.22769999,2.11080002,,2806.2936,0.492652412291912,7486.316995825526,90.27159675256937,3985.610422464,1519.914461595633,2027.2334129923966,2491.4153958440884
2806.446,,,75.087799,25.4587001,0.1262,2.0999999,2.26959991,16.7276,2.24889993,2.14849996,,2806.446,0.4916342726781523,7486.808630098203,90.265615089564,3985.82686704,1404.7757570528347,1939.6283889414317,2427.446198130211
2806.5984,,,74.0950012,21.9377994,0.12489999,2.10999989,2.31710004,16.6594009,2.26200008,2.13840007,,2806.5984,0.5019236156419823,7487.310553713845,90.25963347690136,3986.0433116159993,1158.2503155403028,1752.924847894632,2291.724133984456
2806.7508,,,75.2518005,21.0349998,0.1277,2.11999988,2.24760007,16.4827003,2.23099994,2.12069988,,2806.7508,0.48686872995417685,7487.797422443799,90.25365191458143,3986.2597561919997,1446.8860083392601,1971.7432455565013,2450.998900400571
2806.9032,,,72.7198028,22.1483993,0.1303,2.24,2.29629993,16.2928009,2.18959999,2.05870008,,2806.9032,0.4974179550158873,7488.294840398816,90.24767040260421,3986.476200768,794.9442588075653,1479.9905540172686,2094.9242171662463
2807.0556,,,73.5520019,24.5559005,0.12929999,2.20000004,2.25289988,15.9343004,2.20810008,2.11030006,,2807.0556,0.48801675971184566,7488.782857158527,90.24168894096975,3986.692645344,1020.8503294261518,1649.5052571183169,2217.0576583977336
2807.208,,,72.8788986,25.6392002,0.1252,2.26999998,2.3334999,15.7237997,2.21979999,2.11080002,,2807.208,0.5054761066372448,7489.288333265164,90.23570752967802,3986.90908992,841.2570817104852,1514.7446797214989,2120.0037259234987
2807.3604,,,72.9459991,24.9169998,0.11949999,2.32999992,2.3269999,15.5472002,2.24640011,2.15709996,,2807.3604,0.5040680951378047,7489.792401360302,90.22972616872902,3987.1255344959995,860.8641037990383,1529.4770221427334,2130.651703940631
2807.5128,,,72.5507965,22.2989006,0.1181,2.35999989,2.25970005,15.3461999,2.30349993,2.23099994,,2807.5128,0.4894897931823298,7490.281891153484,90.22374485812273,3987.341979072,753.2487944296063,1448.9965507820434,2072.8929545405863
2807.6652,,,72.995903,23.021099,0.11529999,2.35999989,2.2321,14.9545001,2.3729,2.30780005,,2807.6652,0.4835111489076961,7490.7654023023915,90.21776359785915,3987.5584236479995,877.0346181840932,1541.6865296527803,2139.543741149738
2807.8176,,,74.2606964,21.9076995,0.11529999,2.36999988,2.27180004,14.5892,2.46849989,2.38450002,,2807.8176,0.4921108585766542,7491.257513160968,90.21178238793833,3987.774868224,1210.4901379207122,1792.7570820486462,2321.0441899609277
2807.97,,,72.7191009,23.2318,0.11909999,2.38000011,2.32710003,14.3674001,2.5288999,2.45840001,,2807.97,0.5040897850134107,7491.761602945982,90.20580122836022,3987.9913127999994,803.8037278793063,1486.9339768407626,2100.287031363552
2808.1224,,,71.327301,21.6368999,0.1228,2.35999989,2.32909989,14.1667003,2.58509993,2.50419998,,2808.1224,0.5045229889945292,7492.266125934977,90.19982011912482,3988.207757376,405.9426385450979,1190.7357589642315,1888.614946798547
2808.4272,,,70.4749984,23.7434005,0.12089999,2.25999999,2.31509995,13.8964996,2.62470006,2.52500009,,2808.4272,0.5014903618389184,7493.260030417241,90.18785805168224,3988.6406465279997,148.4620917737584,1000.5896748363157,1753.8552573534716
2808.8844,,,71.7647018,23.9239006,0.1332,1.97000002,2.31060004,13.2440996,2.3499,2.27670001,,2808.8844,0.5005156041425423,7494.764826456649,90.16991532808883,3989.289980256,541.3332257573893,1291.450348872625,1960.646894825055
2809.0368,,,73.5520019,23.1114006,0.14699999,1.90999996,2.33800005,13.2238998,2.14989995,2.03419995,,2809.0368,0.5064509163217378,7495.271277372971,90.16393452090982,3989.5064248319995,1037.2740445817853,1662.4499133503596,2227.1047176461925
2809.1892,,,74.0640029,20.7040004,0.163,1.90999996,2.27060008,13.4819002,1.93589997,1.83679997,,2809.1892,0.4918509266568283,7495.763128299628,90.15795376407351,3989.722869408,1171.5354525513467,1763.7250941775264,2300.4631313344134
2809.3416,,,71.373497,18.9885997,0.1603,1.92999994,2.33080005,13.8145999,1.82029998,1.70759999,,2809.3416,0.5048912728146658,7496.268019572442,90.15197305757992,3989.939313984,430.36930411406684,1209.1982809765932,1902.1819040310202
2809.9512,,,70.2731018,18.8080997,0.13339999,2.0999999,2.25749993,14.5524997,1.95899999,1.87650001,,2809.9512,0.4890132094499993,7498.281974201436,90.12805073503294,3990.805092288,98.69665308981803,964.3899284744466,1728.8039004218963
2810.256,,,70.3460998,20.4029998,0.1164,2.52999997,2.24189996,14.5524997,2.27729988,2.11129999,,2810.256,0.485633988349858,7499.260672166006,90.11608987581579,3991.237981439999,124.47606143275698,983.4541068484723,1742.3826835065038
2810.7132,,,69.9795989,19.4099998,0.08839999,2.5999999,2.28320002,13.1623001,3.00440001,2.83719992,,2810.7132,0.4945802897971752,7500.738716015085,90.09814896456052,3991.887315168,12.180066596136385,901.0108886171911,1684.3447429092257
2811.1704,,,70.5735015,20.4932994,0.10149999,2.75,2.27600002,11.7229003,2.97959995,2.68339991,,2811.1704,0.4930206462901031,7502.216304918318,90.0802085063898,3992.536648896,203.76642141904267,1042.15303444833,1784.2326063762102
2811.78,,,75.3872985,23.4123001,0.10199999,3.23000001,2.2723,11.1286001,3.00279998,3.00570011,,2811.78,0.4922191584888481,7504.176061978764,90.05628860029366,3993.4024272,1519.3653264103596,2028.440223045769,2494.212622436922
2812.2372,,,71.6317977,25.7294998,0.08659999,2.76999998,2.32220005,13.8205995,3.72160005,3.58229994,,2812.2372,0.5030283652923299,7505.672886524243,90.0383491993202,3994.051760928,531.8217442788164,1285.3656459227632,1957.4870451182342
2813.304,,,70.9292984,16.4006004,0.1,2.97000002,2.29990005,10.9660997,2.80159997,2.85360002,,2813.304,0.4981978027634818,7509.1164060941355,89.99649235904421,3995.56687296,332.0686270116257,1137.554927348895,1852.6408012152733
2813.7612,,,70.4512023,18.5974006,0.0859,3.45000004,2.33260011,9.75249958,3.44199991,3.2335,,2813.7612,0.5052811966884629,7510.626899205844,89.97855446835254,3996.2162066879996,189.05519726175407,1032.0589445979394,1777.9994728668107
2814.5232,,,73.4279022,25.9402008,0.07769999,3.61999988,2.32579994,9.18999958,3.6321001,3.5697999,,2814.5232,0.5038081632179788,7513.188115431592,89.94865899072094,3997.298429568,1050.1613145986266,1673.775406130314,2237.217298607098
2814.6756,,,70.925003,23.1415004,0.0768,3.54999995,2.31680011,9.17879962,3.68129992,3.64630007,,2814.6756,0.501858645659055,7513.6899740772515,89.94268004622282,3997.5148741440003,342.8525190095943,1145.9305456465218,1859.0700789194298
2814.9804,,,72.2202987,20.2224998,0.0815,3.40000009,2.25180006,9.11079978,3.70210003,3.72849988,,2814.9804,0.4877785198337973,7514.681019204421,89.93072230825473,3997.9477632959993,724.4299559670171,1429.6691236240958,2061.661767851375
2815.1328,,,69.8769989,20.2224998,0.0815,3.40000009,2.21300005,9.23659992,3.68969988,3.71810007,,2815.1328,0.4793737721017378,7515.160392976523,89.92474351478477,3998.1642078719997,19.55375506809287,907.704002027891,1690.617821933819
2815.59,,,75.8648986,20.8243007,0.09239999,3.05999994,2.31850004,9.47749996,3.54850006,3.48060011,,2815.59,0.5022268796572462,7516.636920462202,89.90680743643125,3998.8135416,1661.607056178439,2138.2348269659033,2576.0627902115457
2816.352,,,74.1135025,22.840599,0.1365,2.33999991,2.23839998,9.95750045,2.3269,2.24629998,,2816.352,0.484875832644041,7519.1245518451515,89.87691497936328,3999.8957644799993,1242.8785398810114,1819.7847761345947,2343.6623699809443
2816.5044,,,71.3286972,22.5396003,0.14779999,2.25,2.2328,10.0500001,2.12129998,2.15350008,,2816.5044,0.48366278091532805,7519.608214626067,89.87093663897787,4000.1122090559998,480.04999520337515,1248.158895857986,1932.4569571282454
2816.6568,,,75.2496032,22.6298999,0.1515,2.17000007,2.19639992,10.1145,1.96130001,2.02460002,,2816.6568,0.4757778991890918,7520.083992525256,89.86495834893516,4000.328653632,1525.335517667184,2034.4366532700406,2500.3026193976257
2816.8092,,,74.3961029,24.1345996,0.15279999,2.19000005,2.20609998,10.4099998,1.88989996,1.7967,,2816.8092,0.47787909857759303,7520.561871623833,89.85898010923519,4000.5450982079997,1317.8925452446283,1876.7441413050074,2385.2440113607454
2816.9616,,,78.8296966,25.4587001,0.1448,2.28999996,2.17540001,10.5263996,1.8858,1.76470005,,2816.9616,0.4712289584556757,7521.033100582289,89.85300191987795,4000.761542784,2307.8332397951217,2638.0748963511332,2947.3966659591715
2817.114,,,77.2829971,25.6392002,0.13249999,2.36999988,2.22510004,10.828,1.99020004,1.91190004,,2817.114,0.4819948374960623,7521.515095419785,89.84702378086345,4000.9779873599996,1989.6937634413061,2391.031834460199,2763.252506781121
